GeneID	GSM5823949	GSM5823950	GSM5823951	GSM5823952	GSM5823953	GSM5823954	GSM5823955	GSM5823956	GSM5823957	GSM5823958	GSM5823959	GSM5823960
100287102	1	2	1	1	1	1	1	2	2	2	3	16
653635	293	284	303	291	303	263	281	261	385	503	414	389
102466751	4	6	6	6	5	7	6	11	4	9	13	6
107985730	0	1	0	0	1	0	0	0	1	1	0	0
100302278	0	0	0	0	0	0	0	0	0	0	0	1
645520	0	0	0	1	0	0	0	0	1	0	0	2
79501	0	0	0	0	0	0	0	0	0	1	0	3
100996442	25	18	16	20	24	16	15	14	22	38	25	22
729737	39	34	30	36	29	27	36	35	54	52	59	70
102725121	1	2	0	0	2	0	1	0	0	0	0	26
102723897	302	341	325	300	359	311	326	308	397	533	433	451
102465909	6	7	5	7	6	5	5	11	8	10	11	9
107985721	0	1	0	0	0	1	0	0	1	2	2	1
112268260	8	8	6	4	9	5	7	5	11	14	8	10
729759	0	0	0	0	0	0	0	0	0	0	0	5
100132287	105	118	139	119	109	91	134	111	141	157	216	163
105378947	1	0	1	1	0	0	1	1	0	0	0	1
101928626	0	0	0	0	0	0	0	1	0	0	0	0
113219467	199	165	242	228	218	147	215	104	566	439	613	415
81399	3	3	4	2	3	2	4	3	3	4	3	14
100133331	162	170	225	187	154	132	241	197	213	203	303	232
107984841	53	43	87	45	50	34	79	59	59	60	111	81
107984847	57	59	73	65	58	45	98	84	55	56	108	81
107984849	19	12	20	14	15	9	24	16	19	17	27	17
100288069	84	82	81	86	94	71	148	98	106	118	137	111
105378580	11	4	14	19	7	14	20	18	16	13	13	18
400728	6	4	5	7	7	11	11	4	8	12	11	15
79854	40	29	39	32	26	24	50	26	16	39	22	37
643837	181	218	339	266	214	170	311	326	190	254	283	305
107984850	0	0	0	2	0	0	0	0	0	0	0	0
284593	0	0	0	1	1	0	2	2	1	1	2	5
284600	90	154	307	143	92	75	399	132	81	83	209	154
100130417	193	333	303	132	264	198	282	124	174	226	194	183
107985728	327	576	531	262	466	407	597	218	261	372	203	273
148398	843	1421	1805	1145	1276	1106	1873	1191	670	935	777	917
26155	3797	4743	6024	7420	4568	4271	5811	7757	2976	3730	4072	3946
339451	727	819	926	1058	774	625	880	913	648	686	789	651
84069	155	234	178	202	192	172	190	177	211	176	303	249
84808	37	43	29	39	41	40	42	27	57	47	70	85
57801	723	745	1266	1091	650	533	1095	740	1695	1426	2471	1913
9636	257	346	649	1112	205	246	575	812	484	365	6164	6994
375790	19307	17971	18360	15742	18660	15364	16232	13167	25194	36615	23030	25996
100288175	59	39	39	30	60	32	40	31	30	46	66	56
112267874	19	16	19	7	18	9	16	9	20	20	24	23
105378948	43	29	46	41	47	32	61	27	47	58	68	71
401934	1	1	3	7	0	2	4	3	1	3	2	8
54991	329	351	440	419	334	298	386	395	534	611	600	492
254099	0	0	0	0	0	0	0	0	0	0	1	3
406984	0	0	0	0	0	0	0	0	0	0	0	1
406983	0	0	0	0	0	0	0	0	0	0	0	3
554210	0	0	0	1	0	0	0	0	0	0	0	1
100506376	0	0	0	0	0	0	0	0	0	0	0	4
254173	1	0	0	0	0	0	0	1	1	0	1	34
8784	6	0	13	16	6	4	8	2	5	17	2	12
7293	2	2	0	3	3	2	2	1	7	0	1	9
51150	3259	3311	4487	4560	3365	2857	4344	4150	3704	5337	4499	4585
126792	661	687	942	931	697	545	817	790	1084	1489	1550	1616
388581	18	18	37	42	19	11	39	38	28	27	51	52
118424	1411	1587	1877	2214	1541	1214	1572	2087	1331	1646	1400	1523
101928895	106	118	117	112	111	88	152	106	168	225	211	206
6339	279	234	327	309	269	220	327	269	464	581	661	613
116983	1034	1222	1173	1282	951	956	1105	1103	1279	1605	1203	936
102465434	0	1	0	0	1	1	0	1	1	1	1	3
109623456	5	10	11	7	8	13	8	9	9	14	9	6
126789	383	417	435	550	421	390	397	467	378	494	538	464
54973	1908	1951	2536	2405	2129	1717	2494	2371	2047	2985	2684	2664
102465435	12	13	12	27	16	9	13	18	11	14	17	19
80772	597	541	846	923	558	518	741	764	799	1110	1101	1380
83756	31	24	43	58	29	32	41	51	59	62	70	123
1855	1547	1800	2463	2665	1861	1471	2198	2446	1996	2791	3149	3082
102466740	5	7	8	11	7	5	5	13	7	3	11	9
54587	184	163	169	148	160	136	163	121	305	473	305	273
54998	2033	2326	2938	2924	2419	1968	2738	2966	1561	2119	1886	1940
81669	3650	4081	5022	4934	3458	3378	4861	4730	5210	6225	8173	6859
148413	497	512	622	581	586	492	610	569	593	849	539	637
55052	1161	1414	1474	1789	1369	1179	1354	1800	967	1324	1157	1017
107984868	0	0	1	1	2	1	3	1	1	1	2	3
441869	2	6	7	12	0	2	10	8	4	4	6	29
105378585	0	1	3	2	2	0	0	4	4	1	5	3
643965	3	0	1	5	1	3	6	0	2	1	9	9
102724312	1	0	2	5	0	4	10	4	3	5	7	8
107985729	0	0	8	6	0	1	10	5	1	1	12	10
64856	236	140	612	544	202	99	680	316	229	295	893	1190
219293	21	25	55	58	21	32	35	66	26	44	62	79
83858	1029	1378	2244	3426	958	1095	1694	3431	1095	1114	2213	1269
55210	1597	2031	2487	3216	1743	1724	2010	2993	1639	1934	2479	1863
339453	20	14	38	41	12	19	42	46	32	42	48	87
29101	1337	1344	2604	2936	1399	1169	2551	2723	1610	2335	2279	2631
643988	157	116	211	211	158	106	206	160	386	551	436	428
105378586	36	21	32	35	20	14	27	24	64	78	54	52
142678	1102	1261	1345	1376	1035	1105	1320	1395	1568	2144	1717	1858
8510	79	68	79	147	68	63	79	113	91	131	105	124
984	1937	2100	2461	2699	1993	1697	2301	2622	1797	2413	1867	1928
728661	1198	991	1616	1147	1229	940	1712	1179	2199	3247	2116	2617
8511	19	17	13	30	12	12	20	29	22	32	28	36
728642	1028	1152	1331	1470	1106	937	1212	1577	1011	1285	1117	1120
9906	377	315	501	341	340	284	563	361	681	1037	656	753
112268218	119	109	195	154	117	104	163	166	166	249	242	244
65220	1378	1416	2426	2209	1627	1175	2307	2046	1929	2502	2536	2725
2782	8445	7911	12620	11325	9583	7238	12547	11031	9244	13196	11218	13427
105378949	40	32	39	40	46	28	43	36	40	53	29	56
163688	9	7	8	20	7	9	8	16	12	8	51	48
339456	38	40	97	93	49	35	85	76	60	67	118	134
85452	7	16	5	20	5	11	5	11	3	9	23	101
107984872	2	3	2	3	2	2	1	3	0	3	1	5
105378589	0	1	0	0	0	2	1	2	0	0	0	0
2563	5	11	2	10	10	11	2	9	5	7	2	23
105378590	0	0	0	0	0	1	0	1	0	0	0	0
105378591	0	1	2	1	0	0	0	0	2	2	0	2
5590	761	665	771	707	713	642	698	702	919	1374	776	948
100506504	41	39	49	47	30	32	46	44	63	100	63	73
199990	1045	937	1055	1093	1089	827	989	904	962	1317	1121	1183
112268219	150	197	135	193	157	145	98	168	200	202	267	161
105378593	3	4	5	6	2	1	4	4	12	4	7	13
6497	1827	1754	2124	2051	1959	1656	2022	1867	2238	3222	2903	3128
79906	237	235	336	300	248	239	355	279	325	420	420	473
100129534	73	71	128	83	68	67	124	63	152	218	249	223
11079	1672	1972	2821	2906	1943	1590	2880	2841	2100	3195	2627	2916
5192	400	471	598	592	441	382	557	550	637	953	798	746
9651	23	30	36	40	33	29	28	43	34	45	58	117
55229	471	517	639	735	497	452	531	688	471	740	722	691
388585	0	1	0	1	0	0	1	0	2	0	0	9
115110	3	3	3	7	1	2	5	4	2	4	21	26
8764	5	16	35	50	3	6	30	45	10	13	183	228
100996583	0	0	1	0	0	1	2	3	0	2	1	3
127281	1078	939	766	759	1130	865	607	628	882	1179	770	791
79258	150	137	104	108	168	130	87	107	117	178	108	176
105378597	1	0	0	0	0	1	0	0	2	5	0	0
100287898	4	7	0	6	2	2	3	3	36	23	25	35
105378603	0	0	0	0	0	0	0	0	0	0	0	0
105378602	0	0	0	0	0	0	0	0	0	0	0	0
105378601	0	0	0	0	0	0	0	0	0	0	0	0
112268220	0	0	0	0	0	0	0	0	0	0	0	0
107985732	0	0	0	0	0	0	0	0	0	0	0	0
105378600	0	0	0	0	0	0	0	0	0	0	0	0
105378598	0	0	0	0	0	0	0	1	0	0	0	0
107984904	0	0	0	0	0	0	0	0	0	0	0	0
105378599	0	0	0	0	0	0	0	0	0	0	0	0
140625	0	0	0	0	0	0	0	0	0	0	0	8
440556	0	2	0	0	0	0	1	0	0	0	0	3
63976	6	5	2	2	5	6	1	2	1	3	7	77
100422968	0	0	0	0	0	0	0	0	0	0	0	1
105378606	0	0	0	0	0	0	0	0	0	0	0	0
107984909	0	0	0	0	0	0	1	0	0	0	0	0
105378605	0	0	0	0	0	0	0	0	0	0	0	1
105378604	55	58	21	17	49	39	36	15	7	6	15	11
27237	255	217	245	200	218	135	211	194	300	494	402	399
1953	3530	2761	2776	2288	3066	2419	2722	1972	8843	9961	8968	5836
105378608	18	6	19	7	14	1	12	3	30	40	40	39
693135	0	1	0	0	0	0	0	0	0	0	0	1
105378607	1	2	3	0	1	0	0	1	0	0	1	0
127262	385	409	843	710	500	354	801	746	353	549	702	743
49856	367	379	695	705	391	323	757	787	483	756	760	872
7161	421	348	1556	1113	431	285	1459	947	764	1361	1608	1960
105378610	0	0	1	1	0	0	0	1	1	0	0	1
105378609	0	0	0	0	0	0	0	0	0	0	0	1
57212	1120	1036	1171	1275	1078	945	1160	1108	1549	2085	1756	1474
148870	5	0	7	10	4	5	10	4	16	24	27	70
388588	28	18	59	27	26	25	64	41	37	58	43	72
57470	1001	1108	1516	1645	1139	1015	1474	1659	984	1424	1385	1510
9731	533	575	849	964	621	522	921	1034	827	1168	1147	1323
1677	107	124	100	109	103	95	115	93	121	149	156	130
107984910	5	5	14	5	6	1	5	8	6	9	3	3
339448	445	453	891	802	521	408	842	862	560	898	865	810
100133612	9	5	5	10	2	5	11	10	12	16	10	7
728716	0	0	0	0	0	0	0	0	0	0	0	0
105376672	0	0	0	0	0	0	0	0	0	0	0	0
105376673	0	0	0	0	0	1	0	0	0	0	0	0
284661	0	0	0	0	0	0	0	0	0	0	0	0
105376674	0	0	0	0	0	0	0	0	0	0	0	0
105376679	0	0	0	0	0	0	0	0	0	0	0	0
107985376	0	0	0	0	0	0	0	0	0	0	0	0
55966	0	0	0	0	0	0	0	0	2	0	1	35
105376680	0	0	0	0	0	0	0	0	1	0	0	0
102724429	0	0	0	0	0	0	0	0	0	0	0	0
105376681	0	0	0	0	0	0	0	0	0	0	0	0
105376682	0	0	0	0	0	0	0	0	0	0	0	0
107984911	0	0	0	0	0	0	0	0	0	0	0	1
105376686	0	0	0	0	0	0	0	0	0	0	0	0
100616421	1	0	1	0	0	0	0	2	1	0	0	0
261734	476	462	634	673	490	457	663	630	529	792	806	826
8514	279	205	506	423	247	198	521	426	391	663	538	815
26038	75	66	12	13	77	70	8	18	40	31	5	80
105376687	0	0	0	0	0	0	0	0	0	0	0	1
6146	8443	8485	13328	12041	9468	7596	13491	12473	10078	15169	11649	12500
107985733	75	86	108	90	46	60	83	104	61	97	121	103
102724450	14	22	15	20	23	13	35	10	19	20	23	12
388591	636	812	819	926	587	655	725	830	768	804	1137	741
23463	2313	2307	2579	2528	2579	2115	2339	2587	3335	5187	2965	3653
148645	12	13	4	16	14	5	13	9	9	4	4	10
390992	1	0	0	0	0	0	0	0	0	0	0	6
387509	377	325	221	219	339	285	184	190	636	1070	391	392
11332	1442	1411	2838	3040	1649	1435	2548	2925	1103	1696	1839	2070
54626	7	20	2	14	10	8	6	4	12	11	15	5
83715	11	15	14	22	12	9	17	14	18	25	16	50
100422975	0	0	0	0	0	0	0	0	0	0	0	0
8718	107	94	52	84	98	77	68	74	151	206	118	176
57449	352	337	208	208	341	340	222	229	437	557	344	401
79707	657	708	1176	1466	650	648	1044	1553	612	896	993	973
80835	0	2	1	2	1	2	2	1	6	11	2	21
107984912	0	0	0	0	0	0	0	0	0	2	0	3
3104	257	290	349	388	233	267	300	412	390	521	486	493
9903	524	692	1663	1823	643	554	1437	1933	771	1016	1471	1245
107984913	11	5	13	9	4	2	15	14	21	30	21	20
148479	1021	768	1590	1413	959	782	1678	1370	1391	2326	1358	2065
90326	556	562	723	844	658	519	681	807	625	836	699	751
55735	1096	1203	1710	2175	1211	1089	1538	2060	1136	1363	1703	1465
100505887	0	0	0	0	0	0	0	0	0	0	0	0
110841581	16	16	19	12	10	8	18	10	15	16	16	9
23261	715	634	803	795	688	519	738	785	982	1208	623	770
105376692	0	0	0	0	0	0	0	0	0	0	0	0
102725193	1	1	0	0	0	0	0	0	0	0	0	0
101928836	0	1	0	0	0	1	0	0	0	0	0	0
105376691	0	0	0	0	0	0	0	0	0	1	0	2
105376689	72	53	2	7	54	36	7	7	232	221	11	3
9341	1812	1714	2554	2271	2127	1663	2627	2347	1686	2368	2125	2422
8863	256	196	144	94	269	179	164	98	444	639	270	452
10911	6	0	0	0	2	0	0	0	1	0	0	11
3604	17	25	23	42	21	21	10	27	8	9	9	14
11315	3576	3743	5985	6220	4137	3362	5797	6129	3369	4939	4740	5152
54206	2320	2319	2663	2514	2437	2066	2590	2608	2987	4267	5701	3934
107984915	2	2	2	1	1	0	1	0	0	0	0	1
102724539	1	1	0	5	0	0	1	2	2	6	3	4
105376695	0	1	0	2	0	0	1	0	0	0	0	0
50651	56	40	55	39	61	40	52	45	81	95	58	104
473	2450	2029	2688	2324	2665	1805	2777	1907	3815	5345	3299	3793
102724552	4	3	0	0	0	2	3	1	2	2	4	1
106632271	1	0	0	0	0	0	0	0	0	0	0	1
2023	73259	68495	85488	79047	78625	54138	78416	73827	44945	51097	59376	50300
102465436	7	8	8	12	11	5	8	11	11	4	14	6
100505975	18	29	29	29	31	25	28	15	18	18	14	21
112268261	0	0	0	0	0	0	0	0	0	0	0	1
765	0	0	0	0	0	0	0	0	0	0	0	20
155184	0	0	0	0	1	0	0	0	0	0	1	28
6518	6	3	10	6	7	3	6	4	25	37	19	39
80045	129	133	336	307	149	111	309	284	245	332	506	558
106614088	3	12	82	106	4	8	64	142	14	16	126	115
407040	0	0	1	1	0	0	2	1	0	1	4	3
102724571	2	0	23	29	0	0	26	20	3	8	78	75
9563	793	598	1662	1029	733	492	1913	894	2650	4771	4422	6838
80176	453	334	307	278	365	287	360	277	529	633	365	394
100506022	8	10	1	4	14	11	9	5	14	29	7	10
84275	252	353	598	769	293	273	444	704	280	363	585	638
199953	1068	1423	1535	2303	1125	1183	1313	1898	1981	2572	2670	2214
107985734	34	46	72	96	33	40	74	77	76	97	112	130
105376712	0	0	0	0	0	0	0	0	0	0	0	0
5293	411	343	620	489	464	317	638	482	613	820	762	1077
644997	0	0	0	0	0	0	0	0	0	0	0	4
101929074	99	45	136	72	88	59	133	62	163	256	165	221
22883	5253	4663	6736	5880	5458	4058	6571	5643	6797	10572	7352	9260
56998	178	131	699	587	184	113	643	497	551	971	793	1158
105376717	19	17	59	54	29	14	72	58	47	70	61	65
84328	559	656	767	726	630	545	826	755	725	1103	927	1168
64802	150	155	210	232	160	150	227	224	221	358	205	310
113391335	1	0	4	4	1	0	1	1	0	0	0	2
100847055	0	0	0	0	0	0	0	0	0	0	1	1
116362	45	24	207	192	48	26	225	189	48	54	200	324
10277	664	670	1988	1516	814	619	2055	1701	862	1353	1017	1262
23095	1759	1582	2730	2476	1792	1559	2762	2550	1982	2995	2228	2761
105376725	0	0	3	2	0	0	0	0	2	0	1	3
5226	2141	2105	4214	3957	2396	1977	3923	4045	2138	2698	3962	3401
100526739	136	146	224	217	153	141	234	259	143	201	178	260
378708	149	155	252	250	169	145	251	275	149	226	193	291
1325	6	12	9	8	7	11	9	12	17	20	34	22
1676	2460	3240	3140	4521	2726	2688	2765	4678	3912	5085	4495	4264
5195	478	494	688	683	603	464	695	618	549	765	696	751
54897	230	203	442	389	268	196	400	336	321	438	474	599
105376733	0	0	0	0	0	0	0	0	0	0	0	0
105376735	0	0	0	0	0	0	0	0	0	0	0	0
148345	0	0	1	0	0	0	0	0	0	4	1	26
23435	5739	6341	7095	7120	6118	5424	6763	7305	5242	6816	5857	5338
10747	37	53	73	76	47	47	65	65	80	118	98	100
6723	2129	3115	3365	5146	2577	2622	2981	4456	1898	2227	3700	2525
5394	1830	1919	2800	2656	1906	1603	2930	2687	2137	2653	2767	2779
105376736	92	102	151	149	103	88	147	139	104	123	134	121
2475	1871	1953	2762	3016	2084	1859	2494	3013	2550	3466	2871	3259
100873935	34	38	59	60	37	36	54	58	47	66	55	76
10218	0	0	3	1	0	0	3	1	0	1	1	10
29914	408	490	665	923	406	382	594	860	572	857	883	1040
105376737	0	0	0	1	0	1	0	0	0	0	1	0
105376739	0	0	0	0	0	0	0	0	0	0	0	0
105376740	0	0	0	0	0	1	0	1	0	0	0	0
57540	10	3	3	2	2	2	6	6	10	29	1	77
112268221	1	1	1	0	0	1	1	2	1	2	0	4
101929181	0	0	0	0	0	0	0	0	0	0	0	0
26232	77	31	77	85	41	38	71	36	124	147	105	162
93611	480	427	573	637	489	326	742	574	568	819	769	878
26270	67	29	71	68	55	33	83	71	64	138	108	172
10459	1586	1526	2102	2122	1647	1316	1937	1747	1494	2168	1735	2140
374946	9	33	4	42	12	34	14	44	11	10	5	23
57085	434	437	661	630	499	475	639	606	632	892	719	824
284498	74	67	90	63	63	60	97	76	106	142	114	214
102724659	0	0	0	0	0	0	2	0	0	0	1	2
4524	292	303	368	298	270	228	383	290	385	610	473	630
1185	485	495	900	718	559	408	822	674	599	669	1192	889
100379251	88	84	161	128	98	72	153	140	90	96	178	122
4878	18	28	34	40	37	13	54	44	18	5	39	14
4879	218	118	240	260	264	139	126	244	53	33	5	12
26829	0	0	0	0	0	0	0	1	0	0	0	0
90231	1486	1537	2094	2132	1694	1429	2113	1979	1397	2006	1739	2025
5351	2335	2356	4356	4731	2582	2232	4370	4450	2580	4079	3676	4595
9927	2663	2815	4312	4547	3186	2524	3849	4509	2673	3724	3431	3927
60672	592	694	904	1012	659	591	893	861	673	767	1628	1466
102466982	4	5	4	8	5	2	3	12	3	4	9	7
943	2	2	1	4	5	1	8	2	3	4	11	54
102465836	0	0	1	1	0	0	3	3	1	1	13	10
7133	12	4	53	106	9	8	53	85	20	38	459	529
100616438	0	0	0	0	0	0	0	0	0	0	0	2
107984917	0	0	0	0	0	0	0	0	0	0	0	1
55187	717	719	985	851	782	611	866	877	1330	1972	1447	2168
677885	1	4	4	5	6	3	3	4	2	4	2	7
105376744	0	0	0	0	2	0	0	0	0	0	0	0
9249	116	142	612	377	185	138	546	331	832	1005	767	828
102466722	0	0	1	2	0	1	0	2	5	3	1	5
343066	2	1	1	0	2	0	1	0	10	15	0	12
126767	0	0	0	0	0	0	0	0	1	0	0	6
93190	0	0	0	0	0	0	0	0	0	4	0	11
390999	0	0	0	0	0	0	0	0	1	0	0	14
65121	0	0	0	0	0	1	0	0	0	0	0	17
105376745	0	0	0	0	0	0	0	0	0	0	0	0
440560	0	0	0	0	0	0	0	0	2	0	2	18
343069	0	0	0	1	0	0	0	0	0	0	0	12
65122	0	0	0	0	0	0	0	0	1	0	0	8
400735	0	0	0	0	0	0	0	0	0	3	1	24
343071	0	0	0	0	0	0	0	0	0	0	1	11
441871	0	0	0	0	0	0	0	0	1	0	0	9
440561	0	0	0	0	0	0	0	0	0	4	2	13
101929983	0	0	0	0	0	0	0	0	1	0	0	8
649330	0	0	0	0	0	0	0	0	0	0	0	6
441873	0	0	0	0	0	0	0	0	2	1	0	14
649324	0	0	0	0	0	0	0	0	0	0	0	3
440563	0	0	0	0	0	0	0	0	1	0	0	8
645354	0	0	0	0	0	0	0	0	0	0	0	3
645359	0	0	0	0	0	0	0	0	1	1	0	9
101060301	0	0	0	0	0	0	0	0	0	0	0	7
343070	0	0	0	0	0	0	0	0	2	1	0	11
400736	0	0	0	0	0	0	0	0	1	0	0	9
391003	0	0	0	0	0	0	0	0	0	0	1	6
343068	0	0	0	0	0	0	0	0	0	1	0	11
391002	0	0	0	0	0	0	0	0	1	0	0	13
645382	0	0	0	0	0	0	0	0	2	0	1	12
653619	0	0	0	0	0	0	0	0	1	1	1	25
729528	0	0	0	0	0	0	0	0	0	0	0	20
645414	0	0	0	0	0	0	0	0	0	0	0	9
391004	0	0	0	0	0	0	0	0	0	0	0	15
645425	0	0	0	0	0	0	0	0	1	0	0	21
126755	0	0	2	0	0	0	0	1	0	0	0	1
102724856	0	0	0	0	0	0	0	0	0	2	0	1
107984918	0	0	0	0	0	0	0	1	0	0	0	3
10630	3	0	838	484	3	1	786	504	32	52	804	985
107984919	0	0	1	0	0	0	2	0	0	0	2	4
105378612	0	0	0	0	0	0	0	0	0	0	0	0
105376756	0	0	0	0	0	0	0	0	0	0	0	0
7799	343	352	781	795	348	309	803	813	610	850	841	1049
23254	922	875	744	820	998	762	614	665	1163	1329	983	899
107985467	0	0	0	0	0	0	0	0	0	0	0	0
107985468	0	0	0	0	0	0	0	0	0	0	0	0
105376762	1	1	0	0	1	1	0	0	0	0	0	0
105376759	0	0	0	0	0	0	0	0	0	0	0	0
107985469	1	0	4	5	1	2	4	1	2	2	2	6
200197	16	14	6	8	14	9	3	4	21	31	6	18
55092	403	408	335	395	513	294	270	438	472	676	335	376
727684	0	0	0	0	1	0	0	0	0	0	1	6
114827	30	23	50	43	22	18	47	51	8	9	13	49
101927417	0	2	4	4	4	1	2	1	1	1	1	7
101927441	18	5	24	24	12	8	24	28	9	12	11	14
79180	3984	3574	9703	10215	4391	3166	8060	8871	2519	2814	4707	4407
11330	1	0	3	1	0	2	2	2	0	7	3	22
63036	0	0	0	0	0	0	0	0	0	0	1	23
105376767	0	0	1	0	0	0	0	0	0	1	0	2
51032	2	2	0	4	0	1	6	4	3	5	4	19
842	101	89	228	201	126	108	241	195	129	199	166	247
23341	238	253	304	395	242	262	325	412	415	627	621	791
107397391	0	0	0	0	0	0	1	0	0	0	0	0
79814	38	52	35	41	29	27	36	40	58	87	20	17
84301	690	612	1180	1245	773	557	1078	1408	999	1532	1692	1681
6248	119	88	227	230	126	105	230	272	144	232	247	253
23207	1617	1505	2180	2008	1776	1426	1987	1852	2050	2882	2391	2777
284723	40	51	60	72	47	36	71	46	71	89	82	81
110806303	12	19	6	4	15	15	8	6	13	8	3	2
388595	3	7	0	1	7	1	0	2	13	9	0	14
54751	1349	1292	886	1304	1437	1023	816	1193	1909	2367	1384	1650
440567	90	114	141	165	126	95	147	168	95	144	113	124
729614	168	152	116	108	184	151	124	94	246	364	181	201
23013	2156	1926	3129	2738	2179	1692	2621	2724	3323	5122	4991	5656
7709	670	709	734	766	731	644	654	792	702	951	715	840
149563	0	0	0	0	0	0	0	0	2	0	0	6
27129	5	3	0	1	5	0	2	0	8	23	6	8
1187	6	11	2	0	4	2	1	2	13	13	5	57
1188	1	2	6	6	1	3	7	6	27	27	5	58
348487	161	137	159	210	142	92	153	118	193	232	330	431
1969	3039	3941	3681	7225	3404	3661	3059	6882	4493	5623	7032	6657
101927479	12	31	31	33	23	21	41	56	10	15	21	16
128272	352	398	497	591	319	301	511	532	326	413	486	485
101927546	9	6	15	12	3	5	32	18	4	18	27	56
79363	53	54	64	60	72	45	69	52	80	143	94	162
54455	449	527	687	785	573	462	597	644	625	884	757	1061
26099	2523	2793	3746	3515	2930	2627	3522	3659	2718	3715	3112	3622
374955	1303	1483	1982	1781	1543	1346	1828	1793	1521	2083	1744	2134
55707	977	932	1260	1217	1085	870	1253	1149	1060	1608	1157	1291
107984921	6	8	12	13	11	4	21	8	32	24	39	32
114819	76	91	131	98	119	76	174	110	186	230	203	206
26871	0	0	0	0	1	0	1	0	0	1	0	3
107985757	0	0	0	0	0	0	0	0	0	0	0	0
100132147	0	0	1	0	0	0	0	0	1	1	0	1
107985758	0	0	0	0	0	0	0	0	0	1	0	0
7195	0	0	0	0	0	0	0	0	0	0	0	0
55672	802	710	981	965	897	730	1092	1057	892	1376	1504	2179
105376794	548	589	859	946	519	492	998	851	777	886	1375	868
84809	248	289	409	426	265	266	503	381	365	501	508	463
11209	50	63	37	45	65	66	35	45	92	88	85	225
107985736	9	4	3	3	2	2	8	2	6	22	5	12
26869	0	0	0	0	1	0	1	0	1	1	0	1
107985759	0	0	0	0	0	0	0	0	0	0	0	0
284729	0	0	0	1	0	0	0	0	3	0	3	41
100189045	0	0	0	0	0	0	0	0	0	0	0	0
6060	1	1	0	0	0	2	0	0	1	0	0	0
11223	36	37	27	29	24	22	34	31	50	88	61	153
100500876	0	0	0	0	0	0	0	0	0	0	0	0
100189298	0	0	0	0	0	0	0	0	0	0	0	0
112267871	0	0	1	0	0	2	3	0	8	15	1	7
7193	0	0	1	0	0	1	1	0	1	2	1	1
100189183	0	0	1	0	0	0	0	0	0	0	0	0
105376805	0	0	3	1	0	0	3	1	0	0	10	5
791226	0	0	0	0	0	0	0	0	0	0	0	0
26870	1	2	0	0	1	1	1	0	0	1	1	1
9696	422	395	286	262	412	380	256	238	506	833	412	525
4237	3	1	0	0	6	2	0	1	1	0	0	11
105376806	1	0	0	0	1	0	0	0	0	1	0	2
23400	665	581	604	640	617	592	583	603	1285	2109	1072	1210
6390	1171	1232	1359	1389	1329	1103	1352	1515	920	1346	708	782
11240	36	12	10	1	16	5	5	2	392	850	13	34
105376808	0	0	0	0	0	0	0	0	0	0	0	0
400743	15	6	2	2	5	9	0	4	11	6	4	1
29943	46	25	10	14	24	24	3	13	68	99	18	40
51702	42	29	19	44	38	20	21	28	21	66	54	134
100616188	2	1	0	1	0	0	1	2	0	1	0	0
23569	0	1	0	0	0	0	0	0	2	2	1	27
353238	0	0	0	0	0	0	0	0	0	0	0	27
55920	5582	5373	4765	4413	6369	4680	4580	4622	6368	9588	5393	6315
55160	305	316	269	184	264	223	252	187	363	591	362	516
107984028	0	0	0	0	0	0	0	0	0	0	0	0
81569	2	0	2	0	1	0	3	4	0	0	1	15
105376809	0	0	0	0	0	0	0	0	0	0	0	0
105376812	0	0	0	0	0	0	0	0	0	0	0	0
101927876	0	0	0	0	0	0	0	0	0	0	0	0
84966	0	0	0	0	0	0	0	0	2	0	1	28
105376814	0	0	0	0	0	0	0	0	0	0	0	0
127707	2	1	0	0	1	7	0	0	2	9	0	46
5081	1	0	0	1	0	1	0	0	1	0	1	26
80834	0	0	0	0	0	0	0	0	0	1	0	32
8659	634	524	555	496	635	473	540	443	660	819	522	563
100616120	0	0	0	0	0	0	0	0	0	0	1	2
100302276	3	0	0	1	0	0	0	0	0	0	0	0
126917	594	1145	1420	2323	562	844	1089	2207	1451	1395	1754	1223
105376815	1	3	2	3	1	0	1	1	2	5	1	2
23352	4751	4814	5424	4105	4906	4169	4814	4361	6242	6911	5690	5798
101927895	157	135	132	115	150	125	130	115	130	233	103	119
23065	2500	2473	2386	2328	2697	2302	2289	2454	3046	4917	2751	3019
51154	1717	2244	1793	2243	2097	1927	1388	2450	1649	1904	1637	1085
246181	28	25	20	24	17	19	36	24	32	32	23	43
22977	35	22	29	23	39	32	35	22	41	36	54	66
100506730	73	89	89	66	76	57	97	61	122	213	121	151
8574	1095	917	1137	914	1085	810	1035	901	1245	2032	1120	1287
54896	320	338	376	420	391	335	377	404	491	650	446	517
832	4489	4413	4471	4671	4982	3935	3995	4565	3918	5108	2487	2753
105376819	0	0	0	0	0	1	0	0	1	0	0	0
105376818	0	0	0	0	0	0	0	0	0	0	0	0
105376817	0	0	0	0	0	0	0	0	1	0	0	0
105378614	0	1	0	0	0	0	0	0	0	0	0	0
440574	966	973	1106	1257	1118	926	1056	1399	879	1118	837	766
100532736	1119	1171	1344	1423	1293	1042	1285	1386	1214	1650	1082	1132
644068	39	31	75	57	21	28	87	69	46	56	56	55
4681	638	677	823	816	757	567	791	720	871	1210	753	799
3362	27	24	8	6	19	16	4	5	40	43	8	29
255104	284	305	206	201	317	250	182	195	342	545	234	292
